2 0.00 0
2 1.00 6.72188e-05
2 2.00 0.000255937
2 3.00 0.000567614
2 4.00 0.00101827
2 5.00 0.00158427
2 6.00 0.00228354
2 7.00 0.00310783
2 8.00 0.00406327
2 9.00 0.00512886
2 10.00 0.00632621
2 11.00 0.0076498
2 12.00 0.00909413
2 13.00 0.0106541
2 14.00 0.0123395
2 15.00 0.0141457
2 16.00 0.0160683
2 17.00 0.0181019
2 18.00 0.0202575
2 19.00 0.022513
2 20.00 0.0248963
2 21.00 0.0273654
2 22.00 0.0299654
2 23.00 0.0326529
2 24.00 0.0354351
2 25.00 0.0383401
2 26.00 0.0413155
2 27.00 0.0443872
2 28.00 0.0475619
2 29.00 0.0507987
2 30.00 0.0541457
2 31.00 0.0575331
2 32.00 0.0610089
2 33.00 0.0645741
2 34.00 0.0681704
2 35.00 0.0718193
2 36.00 0.0755427
2 37.00 0.0793012
2 38.00 0.0831179
2 39.00 0.0869475
2 40.00 0.0908035
2 41.00 0.0947148
2 42.00 0.0986207
2 43.00 0.102543
2 44.00 0.106462
2 45.00 0.110394
2 46.00 0.11432
2 47.00 0.118261
2 48.00 0.122146
2 49.00 0.12605
2 50.00 0.12995
2 51.00 0.133758
2 52.00 0.137638
2 53.00 0.141441
2 54.00 0.145194
2 55.00 0.148946
2 56.00 0.152687
2 57.00 0.156479
2 58.00 0.160209
2 59.00 0.163858
2 60.00 0.167613
2 61.00 0.171351
2 62.00 0.175179
2 63.00 0.178982
2 64.00 0.18286
2 65.00 0.186684
2 66.00 0.190751
2 67.00 0.194754
2 68.00 0.199024
2 69.00 0.203222
2 70.00 0.207752
2 71.00 0.212383
2 72.00 0.217021
2 73.00 0.221852
2 74.00 0.227053
2 75.00 0.232272
2 76.00 0.237516
2 77.00 0.243013
2 78.00 0.248808
2 79.00 0.254717
2 80.00 0.260891
2 81.00 0.266937
2 82.00 0.273134
2 83.00 0.279652
2 84.00 0.286076
2 85.00 0.292647
2 86.00 0.29913
2 87.00 0.305693
2 88.00 0.312082
2 89.00 0.318674
2 90.00 0.32489
2 91.00 0.331135
2 92.00 0.336898
2 93.00 0.342972
2 94.00 0.348348
2 95.00 0.353598
2 96.00 0.358691
2 97.00 0.36305
2 98.00 0.366901
2 99.00 0.371043
2 100.00 0.373868
2 101.00 0.376652
2 102.00 0.379047
2 103.00 0.380909
2 104.00 0.382022
2 105.00 0.382816
2 106.00 0.382296
2 107.00 0.382061
2 108.00 0.380616
2 109.00 0.37892
2 110.00 0.376766
2 111.00 0.373468
2 112.00 0.369648
2 113.00 0.365692
2 114.00 0.360628
2 115.00 0.355391
2 116.00 0.349188
2 117.00 0.341981
2 118.00 0.335132
2 119.00 0.327239
2 120.00 0.318885
2 121.00 0.309434
2 122.00 0.300319
2 123.00 0.290071
2 124.00 0.279974
2 125.00 0.268896
2 126.00 0.257802
2 127.00 0.245699
2 128.00 0.233775
2 129.00 0.222222
2 130.00 0.209319
2 131.00 0.196662
2 132.00 0.183688
2 133.00 0.170877
2 134.00 0.158527
2 135.00 0.145675
2 136.00 0.132466
2 137.00 0.119691
2 138.00 0.108171
2 139.00 0.0956113
2 140.00 0.0843184
2 141.00 0.0728424
2 142.00 0.0627981
2 143.00 0.0526316
2 144.00 0.0431655
2 145.00 0.0336
2 146.00 0.0256
2 147.00 0.0183706
2 148.00 0.0111643
2 149.00 0.00556439
2 150.00 0
2 151.00 -0.00473186
2 152.00 -0.00862745
2 153.00 -0.0124708
2 154.00 -0.0147173
2 155.00 -0.0169101
2 156.00 -0.0190694
2 157.00 -0.0196821
2 158.00 -0.0202551
2 159.00 -0.0208178
2 160.00 -0.0206338
2 161.00 -0.0197224
2 162.00 -0.0195369
2 163.00 -0.017934
2 164.00 -0.0170576
2 165.00 -0.0155039
2 166.00 -0.0139762
2 167.00 -0.012474
2 168.00 -0.0109966
2 169.00 -0.00955631
2 170.00 -0.00813008
2 171.00 -0.00673401
2 172.00 -0.00535475
2 173.00 -0.00399467
2 174.00 -0.00331345
2 175.00 -0.0019802
2 176.00 -0.00131579
