2.0 13.00 6.69575 0.999867 -0.00903708 0.0119792
2.0 14.00 6.58173 0.999819 -0.0104517 0.0139249
2.0 15.00 6.46156 0.99976 -0.0119631 0.0160255
2.0 16.00 6.33569 0.999689 -0.0135676 0.0182821
2.0 17.00 6.20458 0.999604 -0.0152629 0.0206944
2.0 18.00 6.06870 0.999499 -0.0170465 0.0232686
2.0 19.00 5.92852 0.999376 -0.018917 0.0260031
2.0 20.00 5.78453 0.999229 -0.0208712 0.0288995
2.0 21.00 5.63721 0.999058 -0.0229032 0.0319626
2.0 22.00 5.48704 0.998859 -0.0250117 0.035192
2.0 23.00 5.33451 0.99863 -0.0271928 0.0385884
2.0 24.00 5.18009 0.998367 -0.0294416 0.0421556
2.0 25.00 5.02426 0.998065 -0.0317559 0.0458933
2.0 26.00 4.86747 0.997722 -0.0341266 0.0498021
2.0 27.00 4.71017 0.997336 -0.0365528 0.0538855
2.0 28.00 4.55280 0.996896 -0.0390287 0.0581378
2.0 29.00 4.39577 0.996406 -0.0415468 0.0625647
2.0 30.00 4.23949 0.995856 -0.044102 0.0671637
2.0 31.00 4.08433 0.995243 -0.0466882 0.071931
2.0 32.00 3.93067 0.994558 -0.0492969 0.0768673
2.0 33.00 3.77883 0.9938 -0.0519235 0.0819672
2.0 34.00 3.62914 0.99296 -0.0545611 0.0872273
2.0 35.00 3.48189 0.992036 -0.0571988 0.0926451
2.0 36.00 3.33735 0.991017 -0.0598289 0.0982097
2.0 37.00 3.19577 0.989896 -0.062445 0.103919
2.0 38.00 3.05737 0.98867 -0.0650396 0.109761
2.0 39.00 2.92236 0.987325 -0.0676029 0.115725
2.0 40.00 2.79089 0.985861 -0.0701246 0.121803
2.0 41.00 2.66313 0.984263 -0.0725988 0.127977
2.0 42.00 2.53919 0.982534 -0.0750121 0.134236
2.0 43.00 2.41919 0.980651 -0.0773606 0.140555
2.0 44.00 2.30321 0.978612 -0.0796323 0.146917
2.0 45.00 2.19130 0.976411 -0.0818236 0.153306
2.0 46.00 2.08351 0.974039 -0.0839257 0.159687
2.0 47.00 1.97986 0.971478 -0.0859253 0.166037
2.0 48.00 1.88035 0.968729 -0.0878241 0.17233
2.0 49.00 1.78497 0.965775 -0.0896093 0.17853
2.0 50.00 1.69368 0.96262 -0.0912864 0.184604
2.0 51.00 1.60645 0.959246 -0.0928445 0.190507
2.0 52.00 1.52321 0.95564 -0.0942877 0.196211
2.0 53.00 1.44389 0.951811 -0.0956167 0.201664
2.0 54.00 1.36842 0.947735 -0.0968343 0.20683
2.0 55.00 1.29670 0.943418 -0.0979409 0.211653
2.0 56.00 1.22864 0.938843 -0.0989549 0.216093
2.0 57.00 1.16413 0.934011 -0.0998686 0.220104
2.0 58.00 1.10305 0.928924 -0.100712 0.223634
2.0 59.00 1.04530 0.923572 -0.101492 0.226634
2.0 60.00 0.99074 0.91796 -0.102237 0.229051
2.0 61.00 0.93926 0.91208 -0.102953 0.230852
2.0 62.00 0.89073 0.905942 -0.103679 0.231989
2.0 63.00 0.84503 0.89953 -0.104434 0.232418
2.0 64.00 0.80203 0.892872 -0.105245 0.232111
2.0 65.00 0.76160 0.885977 -0.106145 0.231027
2.0 66.00 0.72362 0.878831 -0.10717 0.22914
2.0 67.00 0.68796 0.871461 -0.108349 0.226452
2.0 68.00 0.65451 0.863883 -0.109716 0.222915
2.0 69.00 0.62315 0.856086 -0.111322 0.218567
2.0 70.00 0.59376 0.848104 -0.11316 0.213369
2.0 71.00 0.56623 0.839941 -0.115307 0.207372
2.0 72.00 0.54046 0.831625 -0.117752 0.200588
2.0 73.00 0.51634 0.823179 -0.12056 0.193032
2.0 74.00 0.49378 0.814594 -0.123699 0.184758
2.0 75.00 0.47267 0.805911 -0.127235 0.17581
2.0 76.00 0.45293 0.797165 -0.131168 0.166251
2.0 77.00 0.43448 0.788322 -0.135472 0.156141
2.0 78.00 0.41722 0.779469 -0.140166 0.145559
2.0 79.00 0.40109 0.770575 -0.145254 0.134558
2.0 80.00 0.38602 0.761644 -0.150692 0.123206
2.0 81.00 0.37192 0.752743 -0.156458 0.111637
2.0 82.00 0.35873 0.743902 -0.162518 0.099908
2.0 83.00 0.34641 0.735054 -0.168846 0.0880748
2.0 84.00 0.33488 0.72626 -0.175406 0.0762661
2.0 85.00 0.32409 0.717578 -0.182079 0.0645191
2.0 86.00 0.31399 0.70894 -0.188891 0.0529635
2.0 87.00 0.30453 0.700391 -0.195711 0.0416051
2.0 88.00 0.29568 0.691897 -0.202482 0.0305736
2.0 89.00 0.28738 0.68352 -0.209166 0.0198692
2.0 90.00 0.27959 0.675239 -0.215637 0.0095497
2.0 91.00 0.27229 0.667009 -0.221822 -0.000293804
2.0 92.00 0.26542 0.65888 -0.227715 -0.00964509
2.0 93.00 0.25897 0.650809 -0.233116 -0.018535
2.0 94.00 0.25290 0.642784 -0.238078 -0.0268486
