0.5 0.00 0.2098121E+00
0.5 1.00 0.2099549E+00
0.5 2.00 0.2103836E+00
0.5 3.00 0.2110983E+00
0.5 4.00 0.2120990E+00
0.5 5.00 0.2133860E+00
0.5 6.00 0.2149597E+00
0.5 7.00 0.2168203E+00
0.5 8.00 0.2189682E+00
0.5 9.00 0.2214040E+00
0.5 10.00 0.2241281E+00
0.5 11.00 0.2271409E+00
0.5 12.00 0.2304432E+00
0.5 13.00 0.2340356E+00
0.5 14.00 0.2379185E+00
0.5 15.00 0.2420927E+00
0.5 16.00 0.2465589E+00
0.5 17.00 0.2513176E+00
0.5 18.00 0.2563694E+00
0.5 19.00 0.2617151E+00
0.5 20.00 0.2673550E+00
0.5 21.00 0.2732898E+00
0.5 22.00 0.2795198E+00
0.5 23.00 0.2860454E+00
0.5 24.00 0.2928668E+00
0.5 25.00 0.2999842E+00
0.5 26.00 0.3073975E+00
0.5 27.00 0.3151065E+00
0.5 28.00 0.3231109E+00
0.5 29.00 0.3314102E+00
0.5 30.00 0.3400035E+00
0.5 31.00 0.3488897E+00
0.5 32.00 0.3580676E+00
0.5 33.00 0.3675354E+00
0.5 34.00 0.3772913E+00
0.5 35.00 0.3873327E+00
0.5 36.00 0.3976569E+00
0.5 37.00 0.4082607E+00
0.5 38.00 0.4191404E+00
0.5 39.00 0.4302917E+00
0.5 40.00 0.4417099E+00
0.5 41.00 0.4533895E+00
0.5 42.00 0.4653245E+00
0.5 43.00 0.4775082E+00
0.5 44.00 0.4899332E+00
0.5 45.00 0.5025913E+00
0.5 46.00 0.5154734E+00
0.5 47.00 0.5285698E+00
0.5 48.00 0.5418696E+00
0.5 49.00 0.5553612E+00
0.5 50.00 0.5690319E+00
0.5 51.00 0.5828682E+00
0.5 52.00 0.5968552E+00
0.5 53.00 0.6109773E+00
0.5 54.00 0.6252175E+00
0.5 55.00 0.6395579E+00
0.5 56.00 0.6539794E+00
0.5 57.00 0.6684616E+00
0.5 58.00 0.6829832E+00
0.5 59.00 0.6975216E+00
0.5 60.00 0.7120529E+00
0.5 61.00 0.7265524E+00
0.5 62.00 0.7409941E+00
0.5 63.00 0.7553509E+00
0.5 64.00 0.7695949E+00
0.5 65.00 0.7836970E+00
0.5 66.00 0.7976274E+00
0.5 67.00 0.8113553E+00
0.5 68.00 0.8248495E+00
0.5 69.00 0.8380781E+00
0.5 70.00 0.8510084E+00
0.5 71.00 0.8636080E+00
0.5 72.00 0.8758437E+00
0.5 73.00 0.8876827E+00
0.5 74.00 0.8990920E+00
0.5 75.00 0.9100393E+00
0.5 76.00 0.9204925E+00
0.5 77.00 0.9304201E+00
0.5 78.00 0.9397919E+00
0.5 79.00 0.9485784E+00
0.5 80.00 0.9567514E+00
0.5 81.00 0.9642844E+00
0.5 82.00 0.9711524E+00
0.5 83.00 0.9773321E+00
0.5 84.00 0.9828025E+00
0.5 85.00 0.9875447E+00
0.5 86.00 0.9915419E+00
0.5 87.00 0.9947800E+00
0.5 88.00 0.9972473E+00
0.5 89.00 0.9989350E+00
0.5 90.00 0.9998369E+00
0.5 91.00 0.9999495E+00
0.5 92.00 0.9992723E+00
0.5 93.00 0.9978075E+00
0.5 94.00 0.9955602E+00
0.5 95.00 0.9925383E+00
0.5 96.00 0.9887522E+00
0.5 97.00 0.9842152E+00
0.5 98.00 0.9789430E+00
0.5 99.00 0.9729536E+00
0.5 100.00 0.9662674E+00
0.5 101.00 0.9589067E+00
0.5 102.00 0.9508961E+00
0.5 103.00 0.9422614E+00
0.5 104.00 0.9330305E+00
0.5 105.00 0.9232324E+00
0.5 106.00 0.9128972E+00
0.5 107.00 0.9020561E+00
0.5 108.00 0.8907411E+00
0.5 109.00 0.8789846E+00
0.5 110.00 0.8668197E+00
0.5 111.00 0.8542795E+00
0.5 112.00 0.8413970E+00
0.5 113.00 0.8282056E+00
0.5 114.00 0.8147378E+00
0.5 115.00 0.8010262E+00
0.5 116.00 0.7871025E+00
0.5 117.00 0.7729980E+00
0.5 118.00 0.7587431E+00
0.5 119.00 0.7443674E+00
0.5 120.00 0.7298996E+00
0.5 121.00 0.7153673E+00
0.5 122.00 0.7007972E+00
0.5 123.00 0.6862148E+00
0.5 124.00 0.6716445E+00
0.5 125.00 0.6571095E+00
0.5 126.00 0.6426320E+00
0.5 127.00 0.6282329E+00
0.5 128.00 0.6139320E+00
0.5 129.00 0.5997478E+00
0.5 130.00 0.5856979E+00
0.5 131.00 0.5717986E+00
0.5 132.00 0.5580652E+00
0.5 133.00 0.5445118E+00
0.5 134.00 0.5311517E+00
0.5 135.00 0.5179970E+00
0.5 136.00 0.5050590E+00
0.5 137.00 0.4923479E+00
0.5 138.00 0.4798733E+00
0.5 139.00 0.4676436E+00
0.5 140.00 0.4556667E+00
0.5 141.00 0.4439498E+00
0.5 142.00 0.4324991E+00
0.5 143.00 0.4213204E+00
0.5 144.00 0.4104188E+00
0.5 145.00 0.3997988E+00
0.5 146.00 0.3894644E+00
0.5 147.00 0.3794190E+00
0.5 148.00 0.3696657E+00
